30.643121,-96.479078
30.643121,-96.4790735045
30.643121,-96.4790690091
30.643121,-96.4790645136
30.643121,-96.4790600181
30.643121,-96.4790555227
30.643121,-96.4790510272
30.643121,-96.4790465317
30.643121,-96.4790420363
30.643121,-96.4790375408
30.643121,-96.4790330453
30.643121,-96.4790285499
30.643121,-96.4790240544
30.643121,-96.4790195589
30.643121,-96.4790150635
30.643121,-96.479010568
30.643121,-96.4790060725
30.643121,-96.479001577
30.643121,-96.4789970816
30.643121,-96.4789925861
30.643121,-96.4789880906
30.643121,-96.4789835952
30.643121,-96.4789790997
30.643121,-96.4789746042
30.643121,-96.4789701088
30.643121,-96.4789656133
30.643121,-96.4789611178
30.643121,-96.4789566224
30.643121,-96.4789521269
30.643121,-96.4789476314
30.643121,-96.478943136
30.643121,-96.4789386405
30.643121,-96.478934145
30.643121,-96.4789296496
30.643121,-96.4789251541
30.643121,-96.4789206586
30.643121,-96.4789161632
30.643121,-96.4789116677
30.643121,-96.4789071722
30.643121,-96.4789026768
30.643121,-96.4788981813
30.643121,-96.4788936858
30.643121,-96.4788891904
30.643121,-96.4788846949
30.643121,-96.4788801994
30.643121,-96.478875704
30.643121,-96.4788712085
30.643121,-96.478866713
30.643121,-96.4788622176
30.643121,-96.4788577221
30.643121,-96.4788532266
30.643121,-96.4788487311
30.643121,-96.4788442357
30.643121,-96.4788397402
30.643121,-96.4788352447
30.643121,-96.4788307493
30.643121,-96.4788262538
30.643121,-96.4788217583
30.643121,-96.4788172629
30.643121,-96.4788127674
30.643121,-96.4788082719
30.643121,-96.4788037765
30.643121,-96.478799281
30.643121,-96.4787947855
30.643121,-96.4787902901
30.643121,-96.4787857946
30.643121,-96.4787812991
30.643121,-96.4787768037
30.643121,-96.4787723082
30.643121,-96.4787678127
30.643121,-96.4787633173
30.643121,-96.4787588218
30.643121,-96.4787543263
30.6431120091,-96.4787491475
30.6431030181,-96.4787491475
30.6430940272,-96.4787491475
30.6430881148,-96.4787491475
