30.643121,-96.479078
30.643121,-96.4790778678
30.643121,-96.4790777355
30.643121,-96.4790776033
30.643121,-96.479077471
30.643121,-96.4790773388
30.643121,-96.4790772066
30.643121,-96.4790770743
30.643121,-96.4790769421
30.643121,-96.4790768098
30.643121,-96.4790766776
30.643121,-96.4790765454
30.643121,-96.4790764131
30.643121,-96.4790762809
30.643121,-96.4790761487
30.643121,-96.4790760164
30.643121,-96.4790758842
30.643121,-96.4790757519
30.643121,-96.4790756197
30.643121,-96.4790754875
30.643121,-96.4790753552
30.643121,-96.479075223
30.643121,-96.4790750907
30.643121,-96.4790749585
30.643121,-96.4790748263
30.643121,-96.479074694
30.643121,-96.4790745618
30.643121,-96.4790744295
30.643121,-96.4790742973
30.643121,-96.4790741651
30.643121,-96.4790740328
30.643121,-96.4790739006
30.643121,-96.4790737684
30.643121,-96.4790736361
30.643121,-96.4790735039
30.643121,-96.4790733716
30.643121,-96.4790732394
30.643121,-96.4790731072
30.643121,-96.4790729749
30.643121,-96.4790728427
30.643121,-96.4790727104
30.643121,-96.4790725782
30.643121,-96.479072446
30.643121,-96.4790723137
30.643121,-96.4790721815
30.643121,-96.4790720492
30.643121,-96.479071917
30.643121,-96.4790717848
30.643121,-96.4790716525
30.643121,-96.4790715203
30.643121,-96.4790713881
30.643121,-96.4790712558
30.643121,-96.4790711236
30.643121,-96.4790709913
30.643121,-96.4790708591
30.643121,-96.4790707269
30.643121,-96.4790705946
30.643121,-96.4790704624
30.643121,-96.4790703301
30.643121,-96.4790701979
30.643121,-96.4790700657
30.643121,-96.4790699334
30.643121,-96.4790698012
30.643121,-96.4790696689
30.643121,-96.4790695367
30.643121,-96.4790694045
30.643121,-96.4790692722
30.643121,-96.47906914
30.643121,-96.4790690077
30.643121,-96.4790688755
30.643121,-96.4790687433
30.643121,-96.479068611
30.643121,-96.4790684788
30.643121,-96.4790683466
30.643121,-96.4790682143
30.643121,-96.4790680821
30.643121,-96.4790679498
30.643121,-96.4790678176
30.643121,-96.4790676854
30.643121,-96.4790675531
30.643121,-96.4790674209
30.643121,-96.4790672886
30.643121,-96.4790671564
30.643121,-96.4790670242
30.643121,-96.4790668919
30.643121,-96.4790667597
30.643121,-96.4790666274
30.643121,-96.4790664952
30.643121,-96.479066363
30.643121,-96.4790662307
30.643121,-96.4790660985
30.643121,-96.4790659663
30.643121,-96.479065834
30.643121,-96.4790657018
30.643121,-96.4790655695
30.643121,-96.4790654373
30.643121,-96.4790653051
30.643121,-96.4790651728
30.643121,-96.4790650406
30.643121,-96.4790649083
30.643121,-96.4790647761
